name,lat,lon,category,popularity
Unknown,22.9659167,72.5918667,waste_disposal,95
Capital Security System,23.0863499,72.6831131,electronics,47
Authentic cafe,23.0319107,72.5883477,cafe,88
Hotel Kamran Palace,23.0269056,72.5829956,hotel,97
Gopal Dairy,22.9903525,72.6368855,dairy,71
Sindhwai Temple,22.9900693,72.6355521,place_of_worship,80
Micro Machine Tools,23.0206424,72.6725641,supermarket,38
Jassi De Parathe,23.0123617,72.5110318,restaurant,42
Partheswar Temple,22.9675705,72.6074593,place_of_worship,75
Reliance mart,23.0446678,72.5880349,mall,29
bahumali bhavan,23.0254619,72.5794892,guest_house,27
Unknown,23.0275632,72.5811194,Lucky tea shop,65
Unknown,23.0266731,72.5766712,library,23
The Parterre,23.0509007,72.5037209,hotel,88
Choco drama,23.0410761,72.5269272,cafe,36
market,23.040802,72.5256771,supermarket,20
leela sandwich,23.0407863,72.5275081,fast_food,69
Bharat Dugdhalay,22.9949799,72.6228417,dairy,40
JK MEDIRISE Disposable Medical Devices,23.0338871,72.5107957,supermarket,63
Divan Ballubhai School,23.0122755,72.5686984,school,22
Diva Women's Hospital,23.0492471,72.5219853,hospital,27
Tong Garden,22.9849372,72.2485347,health_food,51
Star Door To Door (M),23.0332098,72.5649625,post_depot,32
The OLD LITTLE FLOWER SCHOOL,23.1026901,72.5775928,school,42
Shiv mandir,23.1062878,72.5780403,place_of_worship,78
Kendriya Vidyala Sabarmati,23.1006535,72.5815065,school,58
The NEW LITTLE FLOWER SCHOOL,23.1043189,72.5781828,school,63
Bharat Bakery,23.1082895,72.5823813,bakery,95
Sakar English School,23.1088888,72.5918371,school,54
Hello Stationary services,23.108341,72.5827474,stationery,61
Ramdev Farsan,23.1084228,72.5824778,restaurant,72
Hira Misthan,23.1078617,72.5846468,confectionery,88
Monginis Cake shop,23.1089422,72.5912774,restaurant,52
Podar International School,23.1097883,72.590667,school,50
Subway.,23.1035224,72.5960745,restaurant,45
Magson Fresh and Frozen,23.1094665,72.5914101,confectionery,90
The Belgian Waffle,23.1096267,72.5938416,restaurant,91
My Stationaries,23.1095409,72.5938955,stationery,56
Tandoor & Tadka,23.1096095,72.5942231,restaurant,82
Jalandhar Sports,23.1088755,72.5953445,yes,99
United Colors Of Benetton,23.1028912,72.5954156,clothes,58
La Pino's Pizza.,23.1034803,72.5961933,restaurant,91
Titan World,23.1032208,72.5956392,watches,71
Dangee Dums,23.1033646,72.5961458,restaurant,75
La Milano Pizzeria.,23.103377,72.5958266,restaurant,95
Gwalia Sweets Private Limited,23.102916,72.5952916,restaurant,39
Will's Lifestyle.,23.1030052,72.5956096,clothes,22
Zudio-North Plaza Motera,23.1020396,72.5942029,yes,79
Go Colors Clothing,23.1023326,72.5946267,yes,96
Puma,23.1031162,72.5955664,yes,81
Bata Store,23.1027979,72.5957005,yes,77
Arrow Clothing Store,23.1029015,72.595789,yes,22
PVR Motera,23.1030557,72.5958911,cinema,91
Bopal Fire Station,23.0126733,72.4711874,fire_station,77
Unknown,23.013126,72.5123633,bench,49
Unknown,23.0131556,72.5123607,bench,33
Unknown,23.0131766,72.5122929,bench,76
Unknown,23.0131711,72.5122735,bench,33
Unknown,23.0134408,72.5124009,bench,64
Skinfluent Clinic,23.0522056,72.5921024,doctors,52
"Sidi Bashid mosque, the shaking minarets",23.0237664,72.5996961,place_of_worship,21
"Dr Alka Makwana - Arista Skin, Hair and Laser Clinic",23.092598,72.5459217,doctors,63
Hotel Surya Villas by SrUrban Hotels,23.041029,72.5520935,hotel,96
"Department of Animation, IT, IMS and Mobile Application",23.0386219,72.5453568,college,90
BLUEBERRY RESTAURANT & BANQUET,23.0416984,72.6784893,restaurant,43
Permit Shop,23.0423693,72.514597,alcohol,70
Permit Shop,23.0318963,72.5766929,alcohol,94
Permit Shop,23.030564,72.5640345,alcohol,77
Permit Shop,23.0334082,72.5763187,alcohol,81
Permit Shop,23.0221573,72.5675542,alcohol,55
Permit Shop,23.0353514,72.560205,alcohol,74
Permit Shop,23.0106832,72.5048678,alcohol,50
Permit Shop,23.01499,72.5043286,alcohol,58
Permit Shop,23.0393771,72.5304465,alcohol,66
Permit Shop,23.0240019,72.5073271,alcohol,47
Permit Shop,23.027837,72.5121247,alcohol,58
Permit Shop,23.0653464,72.5841727,alcohol,33
Permit Shop,23.0459841,72.5081211,alcohol,35
Permit Shop,23.044182,72.4820573,alcohol,40
Permit Shop,23.0477803,72.570414,alcohol,80
Permit Shop,23.0826062,72.6166076,alcohol,100
Dr. Arora's Orthodontic & Dental Clinic,23.1089092,72.5952869,doctors,47
Palladium Mall,23.0581218,72.5208841,mall,29
House Of Teeth,23.1215655,72.5723303,dentist,27
H3 World School,23.1273816,72.562771,school,35
Sakha Surti Locho & Rasawala Khaman,22.9782788,72.6106967,fast_food,83
Indusind Bank ATM,23.0747717,72.6235194,atm,41
Dena Bank ATM,23.0725319,72.6206597,atm,95
Dosawala,23.0681879,72.576195,restaurant,60
Stallions Cafe,23.0843166,72.4878637,cafe,90
Kailash Tower,23.0403035,72.5607224,apartment,42
Marshall,23.0300339,72.5992998,hotel,27
Emprado Salon Nails Academy,23.0692579,72.6599116,hairdresser,22
HP World,23.0253774,72.5301999,computer,54
1944 The Hocco Kitchen,23.0381383,72.6772579,restaurant,75
FONEBOOK RTO SUBHASHBRIDGE,23.0664532,72.5838669,mobile_phone,80
The Gyan Café,23.1048411,72.5379754,cafe,40
Ishwarkrupa Emporium,23.0095524,72.5156419,yes,32
Ahmedabad Power Tools,22.9917085,72.51399,electrical,92
Dinchuiliu Vidhani Kitchen,23.0721192,72.6421901,restaurant,91
Ladies & Gents Tailors,23.0353456,72.5273517,yes,64
ADORN Cosmetic Clinic,23.0255598,72.527325,hospital,65
ADORN AESTHETIC CLINIC,23.0226039,72.5509537,hospital,51
Unknown,23.0255692,72.3098592,hotel,73
Ginger,23.0264243,72.3101169,hotel,30
Unknown,23.0293476,72.5721168,information,69
HL Frankie,23.0162491,72.4646557,fast_food,47
Unknown,23.2527759,72.1404568,bench,81
TEJASYA ORTHOPAEDIC HOSPITAL - DR RAVI PATEL orthopaedic surgeon,23.0497137,72.6701157,hospital,78
Navkar traders,23.0775587,72.5548427,yes,92
Trisha Hospital,23.0731673,72.5594745,clinic,23
Hotel Sarvottam,22.9853909,72.4188332,restaurant,52
Nanavatty Fountaion,23.0216852,72.5785585,fountain,46
Lokmanya Tilak Statue,23.0216455,72.5793844,artwork,36
Queen Victoria statue canopy,23.0216418,72.5789186,artwork,78
Unknown,23.0211015,72.5779033,place_of_worship,63
Unknown,23.0205502,72.5788756,toilets,86
Dargah,23.021186,72.5798769,place_of_worship,23
Unknown,23.0495992,72.5369824,artwork,66
Indian Oil,22.8671793,72.4576817,fuel,69
Amul Parlour,23.0277968,72.503133,convenience,46
Podar International School,23.4434922,72.0028465,school,87
Sitapur Primary School,23.4540467,71.9954505,school,61
Hansalpur Primary School,23.4908257,72.0182736,school,79
Unknown,22.982501,72.6031889,atm,48
Monginis,22.9837455,72.6024617,pastry,21
Purezr Live Cake & Bakery,22.9838943,72.6023829,bakery,32
Cake 'N' Joy,22.9839887,72.6023132,bakery,21
Kanishka Dental Care,22.987244,72.6030869,dentist,61
Unknown,23.0605224,72.5878043,toilets,65
Indian Oil,23.0575051,72.5562557,fuel,36
The dark roast,23.0124903,72.5033515,cafe,32
divya farm & nursery,23.0606654,72.5307212,garden_centre,20
green gujarat nursery,23.055172,72.5217051,garden_centre,58
sankat mochan nursery,23.037706,72.5147718,garden_centre,28
Naidu nursery,23.0273673,72.504409,garden_centre,35
lav kush nursery,23.0258931,72.4887609,garden_centre,56
VRUNDAVAN NURSERY & PLANTATION,23.0677935,72.5722381,garden_centre,57
ALPESH NURSERY,23.0486272,72.5953182,garden_centre,100
Zalak Nursery,23.1211873,72.5122509,garden_centre,97
Mother Nature,23.0550602,72.5546905,garden_centre,49
UMAROSE NURSERY GOTA,23.0951277,72.5289342,garden_centre,34
Dharti Horticulture Nursery & Farm,23.1360644,72.5318893,garden_centre,84
Maurya Nursery,23.113362,72.5872655,garden_centre,32
Gauri Plants Nursery Farm,23.1336148,72.5660508,garden_centre,30
Shree Satyanarayan Nursery And Farm,23.0100393,72.4749353,garden_centre,78
Honest Restaurant,23.0309116,72.4650527,restaurant,91
Unknown,23.0169826,72.4762188,parking,99
Anand Niketan School Sarkhej,22.9892365,72.4823886,school,83
Pizza Hut,23.0267125,72.4769539,restaurant,69
Timtim,23.0362706,72.5034854,restaurant,85
Sambhar Cafe,23.0334428,72.4370691,cafe,61
Kamdhenu Ayurvedic Stores,23.0322943,72.4694425,herbalist,33
Prakash Bhojnalaya,23.078011,72.5901382,fast_food,37
Unknown,23.0607035,72.5812297,toilets,50
Unknown,23.0602174,72.580244,toilets,83
Unknown,23.0602262,72.5802525,toilets,63
Unknown,23.0606706,72.5812606,toilets,76
Book Shop,23.0599407,72.5803907,gift,72
Unknown,23.0505708,72.5001224,atm,97
HDFC Bank,23.0506197,72.4995644,bank,72
Sri Udupi,23.0499932,72.4992539,restaurant,68
Bank of Baroda,23.05057,72.5000671,bank,47
State Bank of India,23.0502369,72.4985842,bank,95
Unknown,23.0502383,72.4985353,atm,23
HDFC Bank,23.007867,72.4544201,bank,83
Shriji Bombay Vada Pav,23.0298827,72.4746282,fast_food,39
charvi Hospital,22.9941963,72.6715286,hospital,75
Vardhman Group IND,23.0504883,72.6518607,supermarket,62
Unknown,23.0592254,72.620684,artwork,82
Siddhi Computer and Mobile,23.0131511,72.5188982,electronics,36
McDonald's,23.0218259,72.55691,fast_food,60
Burger King,23.0217347,72.5569853,fast_food,20
Taco Bell,23.0217891,72.5569528,fast_food,79
KFC,23.0216444,72.5570471,fast_food,91
Shri Maruti Nandan,23.0216852,72.5570151,restaurant,20
MAHAVIR KIRANA STORE,23.0150729,72.5673346,grocery,44
Kerala Store,23.0403711,72.5272829,general,81
Navi Masjid (Masjid-e-Nawab),22.9957645,72.586788,place_of_worship,66
Safa Collection,23.0688643,72.5868224,fabric,32
Kettl Cafe Sarkhej-Sanand Rd.,22.9876163,72.4476696,cafe,47
Open air food market,23.0233074,72.588879,restaurant,22
Hotel Nest,23.1278925,72.0515473,hotel,95
Domino's,22.9912301,72.6323612,fast_food,38
